200	2	2	100	100
210	203
214	208
193	188
198	193
214	205
208	201
202	197
225	207
198	193
224	215
192	186
177	179
231	221
194	189
181	180
192	188
200	195
198	192
198	194
196	191
201	197
219	211
176	176
199	192
205	198
176	179
200	195
211	206
198	194
216	209
217	209
219	211
223	216
201	196
195	191
200	194
216	210
159	161
175	174
227	217
212	201
212	205
195	192
217	211
161	164
187	185
219	211
166	174
171	171
200	195
192	189
222	213
200	195
193	187
169	171
200	200
190	187
219	210
215	207
215	210
200	194
223	214
201	195
200	194
196	187
221	213
176	172
219	210
187	188
193	190
183	184
201	196
205	201
183	181
207	205
174	175
198	192
223	214
217	209
219	211
214	205
172	169
201	198
200	198
210	215
190	186
193	188
192	188
161	163
183	183
214	209
194	190
213	204
201	201
201	196
195	187
178	174
191	188
198	192
191	187
108	115
143	143
201	160
138	143
110	124
147	151
145	149
124	151
163	147
179	174
196	186
131	159
99	113
128	134
132	146
111	118
131	145
98	126
157	156
126	135
168	165
131	141
115	114
160	165
104	116
171	175
69	85
132	137
101	107
115	126
135	139
103	101
190	177
91	98
90	91
99	116
77	90
124	138
161	171
111	111
62	76
109	118
181	179
91	104
128	129
141	153
119	129
88	103
79	90
129	132
107	116
117	134
47	72
154	155
144	141
94	102
66	84
54	80
99	111
115	117
137	145
94	103
202	201
99	116
144	138
136	136
76	83
116	131
165	164
155	165
109	112
194	168
58	75
99	89
79	102
74	83
98	121
115	119
125	136
141	145
180	172
123	123
140	146
82	96
108	105
66	82
93	102
122	127
78	96
123	135
120	128
80	84
93	126
108	114
152	162
89	100
154	163
136	142
148	155
162	160
