300	2	3	100	100	100
199	198
175	179
217	217
195	196
171	163
199	201
210	204
196	196
205	196
236	230
194	194
200	201
217	216
215	215
210	211
211	212
205	204
184	185
213	213
167	165
212	211
213	213
207	207
220	221
215	213
213	213
162	165
208	207
191	191
213	213
215	215
212	214
208	208
210	211
215	207
210	211
209	209
211	212
207	207
217	218
198	199
165	163
190	189
215	214
209	211
182	181
212	212
157	147
214	215
183	183
178	179
178	179
218	216
215	214
215	215
199	200
213	214
184	187
215	215
201	200
208	207
215	215
212	212
217	217
183	182
211	211
203	204
205	205
214	213
215	215
176	177
129	133
208	209
203	208
193	192
158	156
117	119
217	217
138	137
211	212
208	209
121	120
214	204
215	215
211	211
218	217
213	213
215	214
214	217
211	211
208	207
216	216
199	201
211	212
115	124
161	160
199	197
213	213
209	209
202	200
187	180
150	139
158	159
132	137
132	143
196	181
137	141
123	134
152	152
146	136
109	99
165	157
170	172
160	159
142	144
157	149
176	170
153	149
185	172
123	115
153	157
89	94
205	205
189	187
98	95
172	157
143	142
176	166
88	104
108	128
151	153
116	124
156	153
58	72
161	160
87	89
161	155
79	77
144	151
160	154
172	164
162	165
121	150
155	155
119	121
140	150
132	139
186	189
97	112
95	108
149	154
162	152
139	140
155	157
72	70
130	134
131	139
163	158
117	151
117	116
133	134
94	113
190	190
175	163
181	162
149	147
135	139
89	89
162	162
161	154
131	133
167	168
174	171
86	95
155	158
151	161
122	127
142	145
163	159
103	126
202	191
132	144
161	163
151	155
147	149
151	158
104	94
173	167
75	86
118	120
158	159
104	109
162	156
126	117
138	127
38	50
52	56
180	158
165	145
139	134
199	211
255	254
232	229
252	244
255	242
250	227
202	204
245	249
210	184
255	254
255	254
255	255
254	255
230	218
255	238
205	207
255	228
255	250
255	254
254	244
211	185
236	228
255	239
252	235
255	254
255	251
255	250
241	223
225	186
229	220
255	248
238	228
238	226
249	244
255	254
245	229
250	246
255	248
252	234
255	239
255	233
255	244
255	255
215	182
255	255
255	254
199	192
255	240
238	232
254	236
200	194
243	232
247	247
244	251
255	232
239	208
255	255
255	244
210	172
255	238
255	255
255	244
210	198
255	238
254	252
251	248
247	249
254	249
238	199
255	251
247	216
254	254
255	247
255	252
255	255
255	249
243	250
221	212
255	235
253	243
255	243
255	248
255	250
210	218
254	249
218	203
255	255
255	252
239	215
202	203
255	246
255	254
255	244
255	238
232	244
205	225
205	207
239	203
254	232
233	222
